a2,a3,a8,a11,a14,a15,a16,a1_b,a1_a,a4_l,a4_u,a4_y,a5_g,a5_p,a5_gg,a6_cc,a6_c,a6_ff,a6_m,a6_d,a6_q,a6_i,a6_w,a6_r,a6_aa,a6_j,a6_x,a6_k,a6_e,a7_dd,a7_ff,a7_n,a7_v,a7_z,a7_j,a7_o,a7_h,a7_bb,a9_t,a9_f,a10_t,a10_f,a12_t,a12_f,a13_s,a13_g,a13_p
0.2693159609120521,0.044642857142857144,0.04824561403508772,0.04477611940298507,0.07,0.0021,-,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.3312052117263844,0.04017857142857143,0.045263157894736845,0.029850746268656716,0.1,0.0,-,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.49185667752442996,0.25,0.40350877192982454,0.1044776119402985,0.15,5e-05,-,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.6840390879478827,0.23214285714285715,0.22070175438596493,0.22388059701492538,0.0,0.11202,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.753485342019544,0.25142857142857145,0.49122807017543857,0.08955223880597014,0.18,0.01332,+,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.2703583061889251,0.3691071428571429,0.011754385964912281,0.014925373134328358,0.04,0.0005,+,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.5201302931596091,0.22178571428571428,0.0014035087719298247,0.014925373134328358,0.1,0.003,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.3344625407166124,0.44642857142857145,0.04245614035087719,1.0,0.07,0.00258,+,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.32247557003257327,0.44642857142857145,0.05263157894736842,0.1791044776119403,0.06,0.00567,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.5755048859934854,0.2380357142857143,0.25877192982456143,0.04477611940298507,0.0,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.30618892508143325,0.32142857142857145,0.2982456140350877,0.07462686567164178,0.06,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.4549837133550489,0.17857142857142858,0.2631578947368421,0.08955223880597014,0.0,0.01,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.6211074918566776,0.08928571428571429,0.08771929824561403,0.1791044776119403,0.205,0.0251,+,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0.2964169381107492,0.39285714285714285,0.08771929824561403,0.1044776119402985,0.05,0.00809,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.44846905537459286,0.15178571428571427,0.11403508771929824,0.029850746268656716,0.137,0.0061,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0.37029315960912057,0.125,0.029298245614035087,0.0,0.14,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.8827361563517915,0.19642857142857142,0.45614035087719296,0.014925373134328358,0.0,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
0.2660586319218241,0.06553571428571428,0.07894736842105263,0.014925373134328358,0.05,0.0015,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.6178501628664496,0.2857142857142857,0.22807017543859648,0.08955223880597014,0.1875,0.511,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0.4723127035830619,0.17857142857142858,0.08771929824561403,0.08955223880597014,0.0,0.00367,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0.42566775244299676,0.19642857142857142,0.19298245614035087,0.1791044776119403,0.204,0.01,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.6329641693811074,0.23214285714285715,0.21052631578947367,0.0,0.175,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
0.5201302931596091,0.019285714285714288,0.017543859649122806,0.04477611940298507,0.1,0.01,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.4375244299674267,0.09821428571428571,0.14912280701754385,0.08955223880597014,0.102,0.0,+,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.24534201954397392,0.3392857142857143,0.05701754385964912,0.08955223880597014,0.02,0.006,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.3507491856677525,0.48214285714285715,0.17543859649122806,0.029850746268656716,0.0,0.05,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.40716612377850164,0.13392857142857142,0.021929824561403508,0.13432835820895522,0.0905,0.0,+,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.7361563517915309,0.5714285714285714,0.0,0.22388059701492538,0.0,0.00247,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.5602605863192183,0.010357142857142856,0.06140350877192982,0.11940298507462686,0.05,0.00375,+,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.2909446254071661,0.39285714285714285,0.07017543859649122,0.014925373134328358,0.04,0.00278,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.3550488599348534,0.05946428571428571,0.17842105263157895,0.13432835820895522,0.1995,0.00827,+,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.42775244299674264,0.08928571428571429,0.09649122807017543,0.08955223880597014,0.08,0.02072,+,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.30293159609120524,0.05357142857142857,0.08333333333333333,0.04477611940298507,0.0,0.00582,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.5254723127035831,0.2692857142857143,0.2807017543859649,0.208955223880597,0.0,0.023,+,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.3973941368078176,0.23214285714285715,0.14035087719298245,0.1044776119402985,0.0,0.03065,+,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0.6883387622149837,0.5357142857142857,0.19298245614035087,0.208955223880597,0.0,0.022,+,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.6080781758957655,0.016428571428571428,0.01456140350877193,0.16417910447761194,0.22,6e-05,+,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.76,0.35714285714285715,0.14035087719298245,0.208955223880597,0.0,0.01602,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.4863843648208469,0.23214285714285715,0.14912280701754385,0.1791044776119403,0.0465,0.0,+,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.30071661237785013,0.08928571428571429,0.03807017543859649,0.16417910447761194,0.03,0.02184,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.42671009771986973,0.05357142857142857,0.19298245614035087,0.04477611940298507,0.0,0.0,+,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.2823452768729642,0.4107142857142857,0.0,0.16417910447761194,0.0,0.0,+,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0.3713355048859935,0.10857142857142857,0.08912280701754387,0.014925373134328358,0.035,0.0,+,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.8947231270358307,0.5357142857142857,0.0,0.208955223880597,0.0,0.03376,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0.36482084690553745,0.07142857142857142,0.146140350877193,0.029850746268656716,0.0905,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.4440390879478827,0.002857142857142857,0.0014035087719298247,0.014925373134328358,0.14,0.02,+,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0.3605211726384365,0.07142857142857142,0.03508771929824561,0.05970149253731343,0.07,0.07544,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.5732899022801303,0.07142857142857142,0.06140350877192982,0.029850746268656716,0.0,0.00015,+,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.32677524429967425,0.06107142857142857,0.05842105263157895,0.014925373134328358,0.1975,0.0002,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.4169381107491857,0.0625,0.0014035087719298247,0.0,0.1965,0.0,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
0.7893159609120521,0.5892857142857143,0.38596491228070173,0.0,0.0105,0.10561,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.5319869706840391,0.35714285714285715,0.06140350877192982,0.0,0.0145,0.00837,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
0.25185667752443,0.3392857142857143,0.03508771929824561,0.0,0.03,0.004,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.4212377850162866,0.019285714285714288,0.0014035087719298247,0.0,0.22,0.11177,+,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.477785016286645,0.11607142857142858,0.3157894736842105,0.0,0.051,0.00639,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
0.48859934853420195,0.04017857142857143,0.05263157894736842,0.0,0.2155,0.0,+,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0.32677524429967425,0.09071428571428572,0.008771929824561403,0.0,0.185,0.0,+,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.5385016286644951,0.0,0.5263157894736842,0.0,0.0,0.0,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0.7296416938110749,0.44642857142857145,0.2807017543859649,0.0,0.012,0.02028,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
0.6492508143322475,0.48517857142857146,0.2982456140350877,0.0,0.0,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
0.29537459283387624,0.375,0.04684210526315789,0.0,0.05,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
0.3517915309446254,0.05357142857142857,0.013157894736842105,0.0,0.13,0.01065,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.3257328990228013,0.44642857142857145,0.10526315789473684,0.0,0.01,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.3398045602605863,0.3094642857142857,0.04964912280701755,0.0,0.08,0.0015,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.24000000000000002,0.33035714285714285,0.04245614035087719,0.05970149253731343,0.03,0.0054,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.2628013029315961,0.29178571428571426,0.0687719298245614,0.208955223880597,0.03,0.00158,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.6211074918566776,0.010357142857142856,0.5263157894736842,0.29850746268656714,0.0,0.15,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0.2768729641693811,0.08339285714285714,0.017543859649122806,0.05970149253731343,0.04,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0.2693159609120521,0.10714285714285714,0.005789473684210527,0.04477611940298507,0.05,6e-05,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.7437133550488599,0.6964285714285714,0.19298245614035087,0.1044776119402985,0.0,0.03,+,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.2921172638436482,0.20232142857142857,0.09070175438596491,0.1044776119402985,0.0645,0.03257,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.6351791530944625,0.30357142857142855,0.43859649122807015,0.13432835820895522,0.0905,0.01655,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.5211726384364821,0.23214285714285715,0.12280701754385964,0.014925373134328358,0.0,0.005,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0.5287296416938111,0.17857142857142858,0.17543859649122806,0.1044776119402985,0.0,0.03065,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.37355048859934853,0.037142857142857144,0.08771929824561403,0.07462686567164178,0.15,0.0143,+,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.43100977198697066,0.16517857142857142,0.05701754385964912,0.029850746268656716,0.0,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.27791530944625403,0.375,0.10526315789473684,0.0,0.0,0.0,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.5472312703583062,0.007321428571428571,0.17982456140350878,0.0,0.2,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
0.5439739413680782,0.03428571428571429,0.08771929824561403,0.0,0.255,0.006,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.29537459283387624,0.056607142857142856,0.10824561403508771,0.08955223880597014,0.04,0.0,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.4495114006514658,0.1442857142857143,0.2982456140350877,0.1044776119402985,0.0975,0.0,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0.36807817589576547,0.18,0.05263157894736842,0.11940298507462686,0.072,7e-05,+,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0.4321824104234528,0.11303571428571428,0.11105263157894738,0.04477611940298507,0.19,0.0,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.6276221498371336,0.27232142857142855,0.543859649122807,0.1791044776119403,0.0,0.0079,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.3593485342019544,0.07285714285714286,0.07017543859649122,0.04477611940298507,0.185,0.0056,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.2942019543973941,0.35857142857142854,0.0014035087719298247,0.13432835820895522,0.03,0.00396,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.3137459283387622,0.017857142857142856,0.043859649122807015,0.014925373134328358,0.0,0.00678,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.5385016286644951,0.03571428571428571,0.07894736842105263,0.0,0.0,0.003,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
0.2703583061889251,0.36607142857142855,0.024912280701754386,0.029850746268656716,0.0245,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.47335504885993485,0.07589285714285714,0.0029824561403508773,0.014925373134328358,0.025,0.01187,+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.4614983713355049,0.42857142857142855,0.49122807017543857,0.11940298507462686,0.0,0.0659,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.37355048859934853,0.33339285714285716,0.1987719298245614,0.08955223880597014,0.1905,0.00168,+,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.4582410423452769,0.08928571428571429,0.15789473684210525,0.1044776119402985,0.075,0.0127,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.5146579804560261,0.15178571428571427,0.22807017543859648,0.23880597014925373,0.0585,0.0121,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0.512442996742671,0.20982142857142858,0.3508771929824561,0.208955223880597,0.1995,0.0,+,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.3170032573289902,0.23660714285714285,0.19298245614035087,0.0,0.05,0.0,+,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.7828013029315961,0.5178571428571429,0.631578947368421,0.22388059701492538,0.0,0.01,+,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.30071661237785013,0.4107142857142857,0.12280701754385964,0.13432835820895522,0.028,0.00742,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.34749185667752447,0.09678571428571428,0.18421052631578946,0.014925373134328358,0.1055,0.0,+,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.6276221498371336,0.125,0.12280701754385964,0.0,0.115,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.5364169381107492,0.1442857142857143,0.24561403508771928,0.11940298507462686,0.16,0.0,+,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0.7285993485342019,0.4107142857142857,0.17543859649122806,0.07462686567164178,0.0,0.08851,+,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.7025407166123778,0.34375,0.3040350877192982,0.07462686567164178,0.0,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.24651465798045605,0.33035714285714285,0.03508771929824561,0.05970149253731343,0.04,0.005,+,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.6525081433224755,0.44785714285714284,0.08035087719298245,0.04477611940298507,0.078,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.8523778501628665,0.39285714285714285,0.7017543859649122,0.1044776119402985,0.011,0.0,+,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
0.22905537459283384,0.32142857142857145,0.04824561403508772,0.0,0.0,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.24534201954397392,0.3407142857142857,0.0029824561403508773,0.0,0.05,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.49185667752442996,0.19642857142857142,0.0043859649122807015,0.0,0.114,0.0,+,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.30293159609120524,0.14285714285714285,0.008771929824561403,0.0,0.08,0.0,+,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
